product_key,product_name,product_subcategory,product_category,StandardCost,Color,SafetyStockLevel,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,ModelName,Description,Status,sell_start_date,sell_end_date
500,"HL Touring Frame - Blue, 60",Touring Frames,Components,601.7437,Blue,500,1003.91,60,60-62 CM,3.08,1,T,602.346,H,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current,2018-01-07,
497,"HL Touring Frame - Blue, 46",Touring Frames,Components,601.7437,Blue,500,1003.91,46,42-46 CM,2.96,1,T,602.346,H,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current,2018-01-07,
495,"HL Touring Frame - Yellow, 50",Touring Frames,Components,601.7437,Yellow,500,1003.91,50,48-52 CM,3.0,1,T,602.346,H,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current,2018-01-07,
496,"HL Touring Frame - Yellow, 54",Touring Frames,Components,601.7437,Yellow,500,1003.91,54,54-58 CM,3.04,1,T,602.346,H,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current,2018-01-07,
499,"HL Touring Frame - Blue, 54",Touring Frames,Components,601.7437,Blue,500,1003.91,54,54-58 CM,3.04,1,T,602.346,H,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current,2018-01-07,
494,"HL Touring Frame - Yellow, 46",Touring Frames,Components,601.7437,Yellow,500,1003.91,46,42-46 CM,2.96,1,T,602.346,H,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current,2018-01-07,
601,LL Bottom Bracket,Bottom Brackets,Components,23.9716,NA,500,53.99,,NA,223.0,1,,32.394,L,LL Bottom Bracket,Chromoly steel.,Current,2018-01-07,
602,ML Bottom Bracket,Bottom Brackets,Components,44.9506,NA,500,101.24,,NA,168.0,1,,60.744,M,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,Current,2018-01-07,
603,HL Bottom Bracket,Bottom Brackets,Components,53.9416,NA,500,121.49,,NA,170.0,1,,72.894,H,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,Current,2018-01-07,
487,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.5663,Silver,4,54.99,70,70,,0,S,32.994,,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Current,2018-01-07,
295,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,747.2002,Silver,500,1364.5,46,42-46 CM,2.84,1,M,818.7,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,Current,2018-01-07,
309,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,747.2002,Silver,500,1364.5,38,38-40 CM,2.68,2,M,818.7,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,Current,2018-01-07,
292,"HL Mountain Frame - Silver, 48",Mountain Frames,Components,706.811,Silver,500,1364.5,48,48-52 CM,2.8,1,M,818.7,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
291,"HL Mountain Frame - Silver, 44",Mountain Frames,Components,706.811,Silver,500,1364.5,44,42-46 CM,2.76,1,M,818.7,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
290,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,747.2002,Silver,500,1364.5,42,42-46 CM,2.72,1,M,818.7,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,Current,2018-01-07,
301,"HL Mountain Frame - Black, 46",Mountain Frames,Components,617.0281,Black,500,1191.1739,46,42-46 CM,2.84,1,M,714.7043,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
296,"HL Mountain Frame - Black, 42",Mountain Frames,Components,617.0281,Black,500,1191.1739,42,42-46 CM,2.72,1,M,714.7043,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
304,"HL Mountain Frame - Black, 38",Mountain Frames,Components,617.0281,Black,500,1191.1739,38,38-40 CM,2.68,2,M,714.7043,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
289,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,660.9142,Silver,500,1240.4545,42,42-46 CM,2.72,1,M,744.2727,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2017-01-07,2018-06-30
308,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,660.9142,Silver,500,1240.4545,38,38-40 CM,2.68,2,M,744.2727,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2017-01-07,2018-06-30
294,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,660.9142,Silver,500,1240.4545,46,42-46 CM,2.84,1,M,744.2727,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2017-01-07,2018-06-30
297,"HL Mountain Frame - Black, 42",Mountain Frames,Components,653.6971,Black,500,1226.9091,42,42-46 CM,2.72,1,M,736.1455,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2017-01-07,2018-06-30
305,"HL Mountain Frame - Black, 38",Mountain Frames,Components,653.6971,Black,500,1226.9091,38,38-40 CM,2.68,2,M,736.1455,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2017-01-07,2018-06-30
302,"HL Mountain Frame - Black, 46",Mountain Frames,Components,653.6971,Black,500,1226.9091,46,42-46 CM,2.84,1,M,736.1455,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2017-01-07,2018-06-30
512,"ML Mountain Frame-W - Silver, 42",Mountain Frames,Components,199.3757,Silver,500,364.09,42,42-46 CM,2.81,1,M,218.454,M,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Current,2018-01-07,
513,"ML Mountain Frame-W - Silver, 46",Mountain Frames,Components,199.3757,Silver,500,364.09,46,42-46 CM,2.85,1,M,218.454,M,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Current,2018-01-07,
549,"ML Mountain Frame-W - Silver, 38",Mountain Frames,Components,199.3757,Silver,500,364.09,38,38-40 CM,2.73,2,M,218.454,M,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Current,2018-01-07,
511,"ML Mountain Frame-W - Silver, 40",Mountain Frames,Components,199.3757,Silver,500,364.09,40,38-40 CM,2.77,1,M,218.454,M,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Current,2018-01-07,
428,"ML Mountain Frame - Black, 48",Mountain Frames,Components,185.8193,Black,500,348.76,48,48-52 CM,2.85,1,M,209.256,M,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,,2017-01-07,2018-06-30
409,"ML Mountain Frame - Black, 38",Mountain Frames,Components,185.8193,Black,500,348.76,38,38-40 CM,2.73,2,M,209.256,M,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,,2017-01-07,2018-06-30
426,"ML Mountain Frame - Black, 40",Mountain Frames,Components,185.8193,Black,500,348.76,40,38-40 CM,2.77,1,M,209.256,M,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,,2017-01-07,2018-06-30
427,"ML Mountain Frame - Black, 44",Mountain Frames,Components,185.8193,Black,500,348.76,44,42-46 CM,2.81,1,M,209.256,M,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,,2017-01-07,2018-06-30
303,"HL Mountain Frame - Black, 46",Mountain Frames,Components,739.041,Black,500,1349.6,46,42-46 CM,2.84,1,M,809.76,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,Current,2018-01-07,
306,"HL Mountain Frame - Black, 38",Mountain Frames,Components,739.041,Black,500,1349.6,38,38-40 CM,2.68,2,M,809.76,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,Current,2018-01-07,
298,"HL Mountain Frame - Black, 42",Mountain Frames,Components,739.041,Black,500,1349.6,42,42-46 CM,2.72,1,M,809.76,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,Current,2018-01-07,
299,"HL Mountain Frame - Black, 44",Mountain Frames,Components,699.0928,Black,500,1349.6,44,42-46 CM,2.76,1,M,809.76,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
300,"HL Mountain Frame - Black, 48",Mountain Frames,Components,699.0928,Black,500,1349.6,48,48-52 CM,2.8,1,M,809.76,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
551,"LL Mountain Frame - Silver, 40",Mountain Frames,Components,144.5938,Silver,500,264.05,40,38-40 CM,2.88,2,M,158.43,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
527,"LL Mountain Frame - Silver, 52",Mountain Frames,Components,144.5938,Silver,500,264.05,52,48-52 CM,3.04,1,M,158.43,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
525,"LL Mountain Frame - Silver, 44",Mountain Frames,Components,144.5938,Silver,500,264.05,44,42-46 CM,2.96,1,M,158.43,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
526,"LL Mountain Frame - Silver, 48",Mountain Frames,Components,144.5938,Silver,500,264.05,48,48-52 CM,3.0,1,M,158.43,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
524,"LL Mountain Frame - Silver, 42",Mountain Frames,Components,144.5938,Silver,500,264.05,42,42-46 CM,2.92,1,M,158.43,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
531,"LL Mountain Frame - Black, 42",Mountain Frames,Components,136.785,Black,500,249.79,42,42-46 CM,2.92,1,M,149.874,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
533,"LL Mountain Frame - Black, 48",Mountain Frames,Components,136.785,Black,500,249.79,48,48-52 CM,3.0,1,M,149.874,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
550,"LL Mountain Frame - Black, 40",Mountain Frames,Components,136.785,Black,500,249.79,40,38-40 CM,2.88,2,M,149.874,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
534,"LL Mountain Frame - Black, 52",Mountain Frames,Components,136.785,Black,500,249.79,52,48-52 CM,3.04,1,M,149.874,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
532,"LL Mountain Frame - Black, 44",Mountain Frames,Components,136.785,Black,500,249.79,44,42-46 CM,2.96,1,M,149.874,L,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Current,2018-01-07,
307,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,623.8403,Silver,500,1204.3248,38,38-40 CM,2.68,2,M,722.5949,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
293,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,623.8403,Silver,500,1204.3248,46,42-46 CM,2.84,1,M,722.5949,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
288,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,623.8403,Silver,500,1204.3248,42,42-46 CM,2.72,1,M,722.5949,H,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,,2016-01-07,2017-06-30
537,HL Mountain Tire,Tires and Tubes,Accessories,13.09,NA,500,35.0,,NA,,0,M,21.0,H,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",Current,2018-01-07,
538,LL Road Tire,Tires and Tubes,Accessories,8.0373,NA,500,21.49,,NA,,0,R,12.894,L,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,Current,2018-01-07,
535,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,NA,500,24.99,,NA,,0,M,14.994,L,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",Current,2018-01-07,
539,ML Road Tire,Tires and Tubes,Accessories,9.3463,NA,500,24.99,,NA,,0,R,14.994,M,ML Road Tire,Higher density rubber.,Current,2018-01-07,
541,Touring Tire,Tires and Tubes,Accessories,10.8423,NA,500,28.99,,NA,,0,T,17.394,,Touring Tire,High-density rubber.,Current,2018-01-07,
536,ML Mountain Tire,Tires and Tubes,Accessories,11.2163,NA,500,29.99,,NA,,0,M,17.994,M,ML Mountain Tire,"Great traction, high-density rubber.",Current,2018-01-07,
480,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,NA,4,2.29,,NA,,0,S,1.374,,Patch kit,"Includes 8 different size patches, glue and sandpaper.",Current,2018-01-07,
540,HL Road Tire,Tires and Tubes,Accessories,12.1924,NA,500,32.6,,NA,,0,R,19.56,H,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,Current,2018-01-07,
529,Road Tire Tube,Tires and Tubes,Accessories,1.4923,NA,500,3.99,,NA,,0,R,2.394,,Road Tire Tube,Conventional all-purpose tube.,Current,2018-01-07,
530,Touring Tire Tube,Tires and Tubes,Accessories,1.8663,NA,500,4.99,,NA,,0,T,2.994,,Touring Tire Tube,General purpose tube.,Current,2018-01-07,
528,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,NA,500,4.99,,NA,,0,M,2.994,,Mountain Tire Tube,Self-sealing tube.,Current,2018-01-07,
479,Road Bottle Cage,Bottles and Cages,Accessories,3.3623,NA,4,8.99,,NA,,0,R,5.394,,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Current,2018-01-07,
478,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,NA,4,9.99,,NA,,0,M,5.994,,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Current,2018-01-07,
477,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,NA,4,4.99,,NA,,0,S,2.994,,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,Current,2018-01-07,
